player_id,first_name,last_name,country,dob,turned_pro,weight,height,birth_city,birth_country,hand,backhand,coach
f020,Wojtek,Fibak,POL,19520803.0,,73.0,183.0,Poznan,Poland,right-handed,unknown backhand,
m058,Sashi,Menon,IND,19520809.0,,73.0,180.0,Madras,India,right-handed,unknown backhand,
v028,Guillermo,Vilas,ARG,19520817.0,,75.0,180.0,Buenos Aires,Argentina,left-handed,one-handed backhand,
,Andre,Zietsmann,RSA,19520819.0,,,,,,right-handed,unknown backhand,
c044,Jimmy,Connors,USA,19520902.0,1972.0,70.0,178.0,Belleville,U.S.A.,left-handed,two-handed backhand,
f039,Rod,Frawley,AUS,19520908.0,,90.0,180.0,Brisbane,,right-handed,one-handed backhand,
s065,Harold,Solomon,USA,19520917.0,,59.0,168.0,Washington,D.C.,right-handed,unknown backhand,
d042,Robin,Drysdale,GBR,19520918.0,,,,Denham,England,right-handed,unknown backhand,
s149,Tenny,Svensson,SWE,19520921.0,,,,,,right-handed,unknown backhand,
b130,Byron,Bertram,RSA,19521029.0,,,,Johannesburg,South Africa,right-handed,unknown backhand,
n046,Timothy,Noonan,USA,19521031.0,,,,Springfield,USA,right-handed,unknown backhand,
h057,Ian,Harris,USA,19521116.0,,,,,,right-handed,unknown backhand,
f025,Alvaro,Fillol,CHI,19521204.0,,75.0,178.0,Santiago,Chile,right-handed,unknown backhand,
m136,John,Marks,AUS,19521209.0,,,,Sydney,Australia,right-handed,unknown backhand,
g072,Rejean,Genois,CAN,19521230.0,,70.0,175.0,Quebec,Canada,right-handed,unknown backhand,
l125,Richard,Legendre,CAN,19530119.0,,,,Quebec,Canada,right-handed,unknown backhand,
g094,Chris,Gunning,NZL,19530207.0,,,,,,right-handed,unknown backhand,
b007,Corrado,Barazzutti,ITA,19530219.0,,70.0,178.0,Udine,Italy,right-handed,unknown backhand,
h056,George,Hardie,USA,19530219.0,,,,Long Beach,USA,left-handed,unknown backhand,
h054,James Chico,Hagey,USA,19530225.0,,,,Evanston,U.S.A.,right-handed,unknown backhand,
h019,Jose,Higueras,ESP,19530301.0,1973.0,75.0,178.0,Granada,Spain,right-handed,unknown backhand,
d072,Jim,Delaney,USA,19530312.0,,,,Newton,USA,right-handed,unknown backhand,
r066,Joaquim,Rasgado Jr,BRA,19530324.0,,,,,,right-handed,unknown backhand,
b135,Henry,Bunis,USA,19530327.0,,69.0,183.0,Cincinnati,USA,right-handed,one-handed backhand,
,Bob,Kreiss,USA,19530430.0,,,,,,right-handed,unknown backhand,
f067,Mark,Farrell,GBR,19530506.0,,,,,,right-handed,unknown backhand,
,Mike,Wayman,GBR,19530506.0,,,,,,right-handed,unknown backhand,
t048,Paul,Torre,FRA,19530518.0,,69.0,180.0,Paris,France,right-handed,unknown backhand,
t052,Robert,Trogolo,RSA,19530615.0,,77.0,180.0,,,right-handed,unknown backhand,
r065,Raul,Ramirez,MEX,19530620.0,,79.0,183.0,Ensenada,Mexico,right-handed,one-handed backhand,
m124,Mike,Myburg,RSA,19530623.0,,,,,,right-handed,unknown backhand,
q006,Ulises,Quezada,CHI,19530714.0,,82.0,173.0,Santiago,Chile,right-handed,unknown backhand,Mario Quezada
,Chiraid,Mukherjea,IND,19530814.0,,,,,,right-handed,unknown backhand,
r070,Keith,Richardson,USA,19530818.0,1976.0,81.0,185.0,Rock Hill,USA,right-handed,one-handed backhand,
,Bernard,Fritz,FRA,19531005.0,,,173.0,,,right-handed,unknown backhand,
,Hank,Pfister,USA,19531009.0,,,193.0,,,right-handed,unknown backhand,
c081,Scott,Carnahan,USA,19531024.0,,,,,,right-handed,unknown backhand,
w090,Stephen,Warboys,GBR,19531025.0,,,,,,right-handed,unknown backhand,
g046,Roger,Guedes,BRA,19531103.0,,,,,,right-handed,unknown backhand,
f001,Rick,Fagel,USA,19531129.0,,77.0,180.0,Miami,FL,right-handed,one-handed backhand,
m149,Mark,Meyers,USA,19531205.0,,,,,,right-handed,unknown backhand,
a022,Vijay,Amritraj,IND,19531214.0,0.0,86.0,193.0,Madras,India,right-handed,unknown backhand,
m153,Emilio,Montano,MEX,19531218.0,,,,,,right-handed,unknown backhand,
b015,Givaldo,Barbosa,BRA,19540125.0,,70.0,183.0,Sao Paulo,Brazil,right-handed,unknown backhand,
w051,John,Whitlinger,USA,19540204.0,,73.0,180.0,Neenah,WI,right-handed,unknown backhand,
p034,Ulrich,Pinner,GER,19540207.0,,,178.0,Zittau,Germany,right-handed,unknown backhand,
s052,Russell,Simpson,NZL,19540222.0,,79.0,188.0,Auckland,New Zealand,right-handed,unknown backhand,
p084,Willem,Prinsloo,RSA,19540225.0,,,,,,right-handed,unknown backhand,
e033,Rand,Evett,USA,19540301.0,,,,,,right-handed,unknown backhand,
p069,Otto,Panman,NED,19540325.0,,,,,,right-handed,unknown backhand,
i002,David,Imonitie,NGR,19540410.0,,,,Lagos,Nigeria,right-handed,unknown backhand,
h041,Jean Louis,Haillet,FRA,19540507.0,,,,Nice,France,right-handed,unknown backhand,
t007,Balazs,Taroczy,HUN,19540509.0,,77.0,183.0,Budapest,Hungary,right-handed,unknown backhand,
n020,Shigeyuki,Nishio,JPN,19540523.0,,,,Kobe,Japan,right-handed,unknown backhand,
e066,Ernie,Ewert,AUS,19540605.0,,,,Melbourne,Australia,right-handed,unknown backhand,
p197,David,Parker,USA,19540607.0,,,,,,right-handed,unknown backhand,
a064,Guillermo,Aubone,ARG,19540608.0,0.0,0.0,0.0,Buenos Aires,Argentina,left-handed,unknown backhand,
e005,Mark,Edmondson,AUS,19540628.0,,86.0,185.0,Gosford,Australia,right-handed,unknown backhand,
r091,Benjy,Robins,USA,19540630.0,,70.0,175.0,Portland,U.S.A.,right-handed,unknown backhand,
a044,Victor,Amaya,USA,19540702.0,0.0,0.0,201.0,Denver,CO,left-handed,unknown backhand,
v076,Sam,Vuille,USA,19540706.0,,,,St.Petersburg,USA,right-handed,unknown backhand,
,Gonzalo,Nunez,USA,19540721.0,,,,,,right-handed,unknown backhand,
g008,Vitas,Gerulaitis,USA,19540726.0,,70.0,183.0,Brooklyn,NY,right-handed,unknown backhand,
l036,John,Lloyd,GBR,19540827.0,,75.0,178.0,Leigh-On-Sea,England,right-handed,unknown backhand,
f077,Eric,Friedler,USA,19540908.0,,,,Evanston,USA,right-handed,unknown backhand,
d048,Pat,Dupre,USA,19540916.0,,79.0,191.0,Liege,Belgium,right-handed,unknown backhand,
k073,Paul,Kronk,AUS,19540922.0,,,,Toowoomba,Australia,right-handed,unknown backhand,
k026,Peter,Kronk,AUS,19540922.0,,,,,,right-handed,unknown backhand,
t077,Gerard,Toulon,FRA,19540924.0,,73.0,185.0,Fez,France,right-handed,unknown backhand,
h063,Glen,Holroyd,USA,19540925.0,,,,,,right-handed,unknown backhand,
w046,Franz Josef,Wich,GER,19541011.0,,,,Nurnberg,Germany,right-handed,unknown backhand,
d117,Freddie,De Jesus,PUR,19541030.0,,,,San Juan,Puerto Rico,right-handed,unknown backhand,
l127,John,Lucas,USA,19541031.0,,,,Durham,USA,right-handed,unknown backhand,
k012,Bruce,Kleege,USA,19541101.0,,84.0,191.0,Frankfurt,Germany,right-handed,unknown backhand,
,Bernie,Mitton,RSA,19541109.0,,,188.0,,,right-handed,unknown backhand,
e071,Victor,Eke,AUS,19541111.0,,,,Sydney,Australia,right-handed,unknown backhand,
m050,Paul,Mcnamee,AUS,19541112.0,,73.0,178.0,Melbourne,Australia,right-handed,unknown backhand,
n050,Bhanu,Nunna,IND,19541113.0,,,,,,right-handed,unknown backhand,
f092,Mike,Fishbach,USA,19541201.0,,70.0,180.0,Bronx,NY,right-handed,unknown backhand,
l025,Richard,Lewis,GBR,19541206.0,,,,Winchmore Hill,Middlesex,left-handed,unknown backhand,
t011,Brian,Teacher,USA,19541223.0,,79.0,191.0,San Diego,CA,right-handed,unknown backhand,
d103,Willie,Davies,GBR,19550101.0,,,,Lancashire,,right-handed,unknown backhand,
f030,Peter,Fleming,USA,19550121.0,,84.0,196.0,Chatham,NJ,right-handed,unknown backhand,
g040,Jiri,Granat,CZE,19550128.0,,80.0,185.0,Prague,Czech Republic,right-handed,unknown backhand,
s059,Jonathan,Smith,GBR,19550129.0,,79.0,188.0,Devon,England,right-handed,unknown backhand,
h060,Peter,Holl,GER,19550129.0,1974.0,,,,,right-handed,unknown backhand,
s337,Heiner,Seuss,GER,19550204.0,,,,Kronach,Germany,right-handed,unknown backhand,
p046,Belus,Prajoux,CHI,19550227.0,,68.0,170.0,Santiago,Chile,right-handed,unknown backhand,
i005,Haroon,Ismail,ZIM,19550227.0,,67.0,178.0,Harare,Zimbabwe,right-handed,unknown backhand,
g064,Herve,Gauvain,FRA,19550304.0,,73.0,180.0,Chalons-sur-Marne,France,right-handed,unknown backhand,
b031,Helmut,Beermann,GER,19550309.0,,,,,,right-handed,unknown backhand,
b024,Robert,Baumgartner,GER,19550311.0,,,,Landshut,Germany,right-handed,unknown backhand,
w045,Trey,Waltke,USA,19550316.0,,66.0,173.0,St. Louis,MO,right-handed,unknown backhand,
s150,Christopher,Sylvan,USA,19550318.0,,,,Englewood,NJ,right-handed,unknown backhand,
s064,Javier,Soler,ESP,19550325.0,,,,,,left-handed,unknown backhand,
h010,John,Hayes,USA,19550407.0,1977.0,91.0,193.0,Canal Zone,Panama,right-handed,unknown backhand,
m154,Buster C,Mottram,GBR,19550425.0,,,193.0,Wimbledon,England,right-handed,unknown backhand,
d037,Colin,Dowdeswell,GBR,19550512.0,,79.0,185.0,London,England,right-handed,unknown backhand,Mother
s115,David,Schneider,USA,19550517.0,,86.0,185.0,Johannesburg,South Africa,right-handed,unknown backhand,
e036,Craig,Edwards,USA,19550519.0,,67.0,175.0,Los Angeles,CA,right-handed,unknown backhand,
w002,Butch,Walts,USA,19550604.0,,79.0,193.0,Modesto,CA,right-handed,unknown backhand,
g083,Michael,Greenberg,USA,19550611.0,,,,Pacific Palisades,USA,right-handed,unknown backhand,
k044,Chris,Kachel,AUS,19550619.0,,,,Tamworth,Australia,right-handed,unknown backhand,
m051,Peter,Mcnamara,AUS,19550705.0,,75.0,185.0,Melbourne,Australia,right-handed,unknown backhand,
c089,Alejandro,Cortes,COL,19550714.0,,,,,,right-handed,unknown backhand,
k051,Filip,Krajcik,AUT,19550723.0,,,,,,right-handed,unknown backhand,
,Jose,Garcia,ESP,19550723.0,,,,,,right-handed,unknown backhand,
p097,Jiri,Prucha,CZE,19550810.0,,,,Prague,Czech Republic,right-handed,unknown backhand,
p075,Peter,Pearson,USA,19550812.0,,,,Sunnyvale,USA,right-handed,unknown backhand,
r116,Horace,Reid,USA,19550814.0,,,,Atlanta,USA,right-handed,unknown backhand,
a017,Trevor,Allan,AUS,19550817.0,0.0,77.0,178.0,Maidland,Australia,left-handed,unknown backhand,
d053,Larry,Davidson,USA,19550821.0,,,,,,right-handed,unknown backhand,
,Richard,Meyer,USA,19550904.0,,,183.0,,,right-handed,unknown backhand,
h026,Marcos,Hocevar,BRA,19550925.0,,84.0,185.0,Tjui,Brazil,right-handed,unknown backhand,
g017,Angel,Gimenez,ESP,19551010.0,,57.0,163.0,Barcelona,Spain,right-handed,unknown backhand,
p015,Victor,Pecci,PAR,19551015.0,,86.0,193.0,Asuncion,Paraguay,right-handed,unknown backhand,
r031,Martin,Robinson,GBR,19551019.0,,,,,,left-handed,unknown backhand,
r072,Terry,Rocavert,AUS,19541021.0,,75.0,180.0,Sydney,Australia,right-handed,unknown backhand,
g020,Julio,Goes,BRA,19551025.0,,70.0,180.0,Bauru,Brazil,right-handed,unknown backhand,Paulo Ferreira
m255,Rocky,Maguire,USA,19551027.0,,,,Carmel,CA,right-handed,unknown backhand,
h065,Hubertus,Hoyt,USA,19551103.0,,86.0,178.0,Newburgh,USA,right-handed,one-handed backhand,
s067,Sean,Sorensen,IRL,19551112.0,,,,,,right-handed,unknown backhand,
,Francisco,Gonzalez,PAR,19551119.0,,,193.0,,,right-handed,unknown backhand,
g007,Rolf,Gehring,GER,19551125.0,,79.0,185.0,Dusseldorf,Germany,right-handed,unknown backhand,
s271,David,Sherbeck,USA,19551202.0,,,,Fullerton,USA,right-handed,unknown backhand,
m040,Fernando,Maynetto,PER,19551202.0,,,,Lima,Peru,right-handed,unknown backhand,
h055,Greg,Halder,CAN,19551205.0,,79.0,188.0,Toronto,Canada,right-handed,unknown backhand,
c085,Dale,Collings,AUS,19551216.0,,,,Southport,Australia,right-handed,unknown backhand,
p134,Gary,Plock,USA,19551221.0,,77.0,175.0,Louisville,KY,right-handed,unknown backhand,Dave Snyder
c092,Randy,Crawford,USA,19551222.0,,79.0,188.0,Dallas,U.S.A.,right-handed,unknown backhand,
g069,Tim,Garcia,USA,19551228.0,,,,,,right-handed,unknown backhand,
s056,Pavel,Slozil,CZE,19551229.0,,70.0,173.0,Opava,Czechoslovakia,right-handed,unknown backhand,
n060,Bruce,Nichols,USA,19551231.0,,,,,,right-handed,unknown backhand,
m137,Ulrich,Marten,GER,19560101.0,,,,Werneck,Germany,right-handed,unknown backhand,
g088,Gunther,Gnettner,GER,19560112.0,,,,Schongau,Germany,right-handed,unknown backhand,
gd13,Michael,Grant,USA,19920213.0,,75.0,183.0,London,England,right-handed,unknown backhand,B&Z
m122,Bill,Maze,USA,19560209.0,,,,,,right-handed,unknown backhand,
g015,Hans,Gildemeister,CHI,19560209.0,,85.0,180.0,Lima,Peru,right-handed,unknown backhand,
m286,Geoff,Martinez,USA,19560213.0,,,,,,right-handed,unknown backhand,
l096,Todd,Lundy,USA,19560217.0,,,,State College,USA,right-handed,unknown backhand,
r057,Hans,Ritschard,SUI,19560225.0,,,,,,right-handed,unknown backhand,
n047,Jan,Norback,SWE,19560306.0,,,,,,right-handed,unknown backhand,
m014,Bruce,Manson,USA,19560320.0,1977.0,75.0,173.0,Los Angeles,CA,left-handed,unknown backhand,
h091,Jochen,Hierl,GER,19560321.0,,,,Solingen,Germany,right-handed,unknown backhand,
e077,Warren,Eber,USA,19560328.0,,,,Leucadia,USA,right-handed,unknown backhand,
c104,Junie,Chatman,USA,19560329.0,,,,Richmond,USA,right-handed,unknown backhand,
k003,Hans Peter,Kandler,AUT,19560402.0,,78.0,185.0,Moedling,Austria,right-handed,unknown backhand,
r033,Ferrante,Rocchi,ITA,19560411.0,,75.0,180.0,San Benedatto Del Tronto Italy,,left-handed,unknown backhand,
m038,Gene,Mayer,USA,19560411.0,,68.0,183.0,Flushing,NY,right-handed,unknown backhand,
,Miguel,Mir,ESP,19560418.0,,,,,,right-handed,unknown backhand,
c072,David,Carter,AUS,19560421.0,,75.0,183.0,Budaberg,Australia,right-handed,unknown backhand,
b001,Mansour,Bahrami,IRI,19560426.0,,82.0,178.0,Arak,Iran,right-handed,unknown backhand,
b189,Robert,Bettauer,CAN,19560502.0,1978.0,75.0,175.0,Berlin,Germany,right-handed,unknown backhand,
d035,Fritz,Don,NED,19560513.0,,,,,,right-handed,unknown backhand,
,Tomas,Smid,CZE,19560520.0,,,190.0,,,right-handed,unknown backhand,
b213,Regis,Brunet,FRA,19560531.0,,68.0,183.0,Marseille,France,right-handed,unknown backhand,
s111,Nick,Saviano,USA,19560605.0,,75.0,180.0,Teaneck,USA,left-handed,unknown backhand,
b058,Bjorn,Borg,SWE,19560606.0,1973.0,73.0,180.0,Sodertalje,Sweden,right-handed,two-handed backhand,Lennart Bergelin
g005,Carlos,Gattiker,ARG,19560606.0,,77.0,175.0,Buenos Aires,Argentina,right-handed,unknown backhand,
b013,Mike,Barr,USA,19560627.0,,,,Highland Park,USA,right-handed,unknown backhand,
e006,Eddie,Edwards,RSA,19560703.0,,82.0,191.0,Johannesburg,South Africa,right-handed,unknown backhand,
d102,Mark,Darby,USA,19560703.0,1978.0,84.0,185.0,Rochester,U.S.A.,right-handed,unknown backhand,
m106,Gianni,Marchetti,ITA,19560708.0,,,,,,right-handed,unknown backhand,
f042,Christophe,Freyss,FRA,19560830.0,,85.0,183.0,Strasbourg,France,left-handed,unknown backhand,
z012,Werner,Zirngibl,GER,19560904.0,,,,Munich,Germany,right-handed,unknown backhand,
d019,Steve,Denton,USA,19560905.0,,82.0,188.0,Kingsville,TX,right-handed,unknown backhand,Warren Jacques
s005,John,Sadri,USA,19560919.0,,82.0,188.0,Charlotte,NC,right-handed,unknown backhand,
n049,Juan,Nunez,CHI,19560923.0,,85.0,191.0,Valparaiso,Chile,right-handed,unknown backhand,
f038,Bruce,Foxworth,USA,19560925.0,,70.0,180.0,St. Louis,MO,right-handed,unknown backhand,
b046,Stanislav,Birner,CZE,19561011.0,,66.0,170.0,Karlovy Vary,Czechoslovakia,right-handed,unknown backhand,
p003,Leo,Palin,FIN,19561020.0,,70.0,178.0,Helsinki,Finland,right-handed,unknown backhand,
g080,Tony,Graham,USA,19561029.0,,,,Sepulveda,USA,right-handed,unknown backhand,
s017,Bill,Scanlon,USA,19561113.0,,77.0,185.0,Dallas,TX,right-handed,unknown backhand,
d069,Jose Luis,Damiani,URU,19561121.0,,82.0,185.0,Montevideo,Uruguay,right-handed,unknown backhand,
a020,Mehl,Ampon,USA,19561130.0,0.0,0.0,0.0,Manila,Phillipines,right-handed,unknown backhand,
l114,Tony,Lloyd,GBR,19561203.0,,,,Leigh-on-Sea,England,right-handed,unknown backhand,
t037,Ferdi,Taygan,USA,19561205.0,1977.0,68.0,173.0,Worcester,MA,right-handed,unknown backhand,
s165,Carlos,Soares,BRA,19561213.0,,,,,,right-handed,unknown backhand,
,Pedro,Gonzalez,PUR,19561218.0,,,,,,right-handed,unknown backhand,
d016,Tracy,Delatte,USA,19561222.0,,82.0,178.0,New Orleans,USA,right-handed,unknown backhand,Bill Stanley
l039,Jose,Lopez Maeso,ESP,19561224.0,,66.0,173.0,Puertollano,Spain,right-handed,unknown backhand,
m138,Billy,Martin,USA,19561225.0,1975.0,86.0,178.0,Evanston,USA,right-handed,unknown backhand,
e024,Jeff,Etterbeek,USA,19561231.0,,,,Holland,USA,right-handed,unknown backhand,
m143,Ben,Mckown,USA,19570111.0,2014.0,,,Lakeland,USA,right-handed,unknown backhand,
m133,Warren,Maher,AUS,19570115.0,,,,,,right-handed,unknown backhand,
s140,Mike,Shore,USA,19570120.0,,,,Mercer Island,USA,right-handed,unknown backhand,
h039,Maurice,Hunter,USA,19570127.0,,,,Hollywood,USA,right-handed,unknown backhand,
t054,Mark,Turpin,USA,19570204.0,,82.0,183.0,Clinton,OK,right-handed,unknown backhand,
b030,Dominique,Bedel,FRA,19570220.0,,73.0,185.0,Casablanca,Morocco,right-handed,unknown backhand,
a059,Ashok,Amritraj,IND,19570222.0,0.0,0.0,0.0,Madras,India,right-handed,unknown backhand,
a024,Juan Carlos,Andrade,ESP,19570222.0,0.0,0.0,0.0,,,right-handed,unknown backhand,
v042,Mark,Vines,USA,19570223.0,,73.0,170.0,Richmond,VA,left-handed,unknown backhand,John Gardner
w030,Craig,Wittus,USA,19570224.0,,73.0,180.0,Detroit,MI,right-handed,unknown backhand,
p076,Glenn,Petrovic,USA,19570303.0,,,,Pacific Palisades,USA,right-handed,unknown backhand,
,Chris,Lewis,NZL,19570309.0,,,180.0,,,right-handed,unknown backhand,
m071,Matt,Mitchell,USA,19570316.0,,73.0,180.0,Berkeley,CA,right-handed,unknown backhand,
s032,Nigel,Sears,GBR,19570404.0,,,,,,right-handed,unknown backhand,
o004,Gianni,Ocleppo,ITA,19570406.0,,79.0,183.0,Turin,Italy,right-handed,unknown backhand,
d088,Pascal,Deniau,FRA,19570407.0,,75.0,185.0,Lyon,France,right-handed,unknown backhand,
p121,Reinhart,Probst,GER,19570417.0,,,,,,right-handed,unknown backhand,
b102,Josef,Brabenec,CAN,19570424.0,,,,Prague,Czechoslovakia,left-handed,unknown backhand,
v035,Roberto,Vizcaino,ESP,19570425.0,,77.0,178.0,Barcelona,Spain,right-handed,unknown backhand,
s196,Jochen,Settelmeyer,GER,19570507.0,,,,Essen,Germany,right-handed,unknown backhand,
c073,Christophe,Casa,FRA,19570530.0,,76.0,178.0,Nice,France,right-handed,unknown backhand,
g144,Pem,Guerry,USA,19570606.0,,,,Lookout Mt.,USA,right-handed,unknown backhand,
f048,Tsuyoshi,Fukui,JPN,19570622.0,,59.0,170.0,Fukuoka,Japan,right-handed,unknown backhand,
r037,Christophe,Roger-Vasselin,FRA,19570708.0,,75.0,188.0,London,England,right-handed,unknown backhand,
e044,Renald,Etienne,USA,19570714.0,,77.0,175.0,Port-Au-Prince,Haiti,right-handed,unknown backhand,
,Chris,Delaney,USA,19570716.0,,,,,,right-handed,unknown backhand,
s081,Larry,Stefanki,USA,19570723.0,,68.0,178.0,Elmhurst,IL,right-handed,unknown backhand,
n010,Jaroslav,Navratil,CZE,19570724.0,,82.0,196.0,Prerov,Czechoslovakia,right-handed,unknown backhand,Jaroslav Navratil
c135,Alan,Chandronnait,USA,19570731.0,,,,Hudson,USA,right-handed,unknown backhand,
a053,John,Austin,USA,19570731.0,0.0,88.0,193.0,Long Beach,CA,right-handed,unknown backhand,
s043,Eric,Sherbeck,USA,19570807.0,,82.0,193.0,Missoula,USA,right-handed,unknown backhand,
p079,John,Picken,CAN,19570809.0,,,,Vancouver,British Columbia,right-handed,unknown backhand,
h001,Wayne,Hampson,AUS,19570823.0,,77.0,183.0,Monto,Australia,right-handed,unknown backhand,
s092,Charles Buzz,Strode,USA,19570905.0,,82.0,183.0,El Cajon,CA,right-handed,unknown backhand,
g060,Markus,Gunthardt,SUI,19570910.0,,73.0,178.0,Zurich,Switzerland,right-handed,unknown backhand,
e003,Klaus,Eberhard,GER,19570915.0,,,,Dattelm,Germany,right-handed,unknown backhand,
m141,Chris,Mayotte,USA,19570916.0,,,186.0,Springfield,MA,right-handed,unknown backhand,
b204,Rohun,Beven,GBR,19570921.0,,,,Hatfield,England,right-handed,unknown backhand,
r002,Gregoire,Rafaitin,FRA,19570926.0,,68.0,180.0,Nice,,right-handed,unknown backhand,
v010,Vincent,Van Patten,USA,19571017.0,,73.0,180.0,Brooklyn,NY,right-handed,unknown backhand,
f005,Lorenzo,Fargas,ESP,19571019.0,,79.0,173.0,Barcelona,Spain,right-handed,unknown backhand,
v007,Jerome,Vanier,FRA,19571102.0,,70.0,175.0,Boulogne,France,left-handed,unknown backhand,
m147,Famiano,Meneschincheri,ITA,19571113.0,,,,,,right-handed,unknown backhand,
s137,Howard,Schoenfield,USA,19571115.0,,,,,,right-handed,unknown backhand,
s226,Curt,Stalder,USA,19571120.0,,,,Palos Verdes,USA,right-handed,unknown backhand,
s070,Peter,Spang,GER,19571120.0,,,,Gunzburg,Germany,right-handed,unknown backhand,
b041,Joakim,Berner,FIN,19571121.0,,80.0,178.0,Helsinki,Finland,right-handed,one-handed backhand,
m148,Franco,Merlone,ITA,19571216.0,,,,,,right-handed,unknown backhand,
m127,Kevin,Manning,USA,19571218.0,,75.0,175.0,Washington,D.C.,right-handed,unknown backhand,
r014,Robert,Reininger,AUT,19580101.0,,78.0,185.0,Linz,Austria,right-handed,unknown backhand,
r045,Hugo,Roverano,URU,19580103.0,,,,,,right-handed,unknown backhand,
j023,Manfred,Jungnitsch,GER,19580103.0,,,,Kassel,Germany,right-handed,unknown backhand,
g019,Shlomo,Glickstein,ISR,19580106.0,,93.0,188.0,Ashkelon,Israel,right-handed,unknown backhand,
j030,Andrew,Jarrett,GBR,19580109.0,,,,Belper,England,right-handed,unknown backhand,
d039,Matt,Doyle,IRL,19580113.0,,86.0,193.0,Redwood City,CA,right-handed,unknown backhand,
a002,Ricardo,Acuna,CHI,19580113.0,0.0,68.0,175.0,Santiago,Chile,right-handed,unknown backhand,
m043,Scott,Mccain,USA,19580115.0,,75.0,180.0,Merced,CA,right-handed,unknown backhand,
f006,Juan,Farrow,USA,19580118.0,,73.0,180.0,Lynchburg,VA,right-handed,unknown backhand,
a115,Doug,Adler,USA,19580120.0,1980.0,0.0,0.0,,,left-handed,unknown backhand,
d045,Chris,Dunk,USA,19580123.0,1980.0,84.0,193.0,San Francisco,CA,right-handed,unknown backhand,
i004,Erick,Iskersky,USA,19580125.0,,70.0,180.0,Toledo,OH,right-handed,unknown backhand,
